# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15434
#@/user_id	1085ee9c-96fc-4189-a383-8ffdddf6a4c9
wo ye shi 	我也是	c=3 d=0.017249 t=15434
wo ye shuo 	我也說	c=1 d=1 t=9052
wo ye wan 	我也玩	c=1 d=1 t=9055
wo ye xu ying gai 	我也許應該	c=1 d=1 t=13830
wo ye you 	我也有	c=1 d=1 t=15377
wo yi bu bu 	我一步步	c=1 d=6.27474e-18 t=15434
wo yi dian 	我一點	c=1 d=1 t=10159
wo yi ge ren 	我一個人	c=1 d=1 t=13592
wo yi hui 	我一會	c=1 d=0.324652 t=15434
wo yi jing 	我已經	c=4 d=1.8728 t=8645
wo yi qian 	我以前	c=2 d=1.07899e-12 t=15434
wo yi si shi 	我意思是	c=1 d=1 t=9085
wo yi zheng tian 	我一整天	c=1 d=1 t=9489
wo yi zhi 	我一直	c=2 d=1 t=13632
wo ying gai 	我應該	c=1 d=1 t=8442
wo ying gai 	蝸應該	c=1 d=1 t=9813
wo yong 	我用	c=1 d=4.49558e-07 t=15434
wo yong de 	我用的	c=1 d=1 t=7927
wo yong yuan 	我永遠	c=1 d=2.59373e-07 t=15434
wo you 	我又	c=2 d=0.133989 t=15434
wo you 	我有	c=6 d=0.00582628 t=15434
wo za 	我咋	c=2 d=8.76872e-14 t=15434
wo zai 	我再	c=2 d=3.39123e-14 t=15434
wo zai 	我在	c=15 d=0.506617 t=15434
wo zai 	窩在	c=0 d=0.1 t=3892
wo zai bei zi li 	窩在被子裏	c=1 d=1 t=3893
wo zai na 	我在哪	c=1 d=1 t=10499
wo zai zhe you 	我在這有	c=1 d=1 t=6762
wo zen me 	我怎麼	c=2 d=9.56651e-22 t=15434
wo zhao dao le 	我找到了	c=1 d=1 t=10320
wo zhe 	我這	c=1 d=0.00254888 t=15434
wo zhe dou 	我這都	c=1 d=1.3357e-23 t=15434
wo zhe jiu 	我這就	c=1 d=0.00449405 t=15434
wo zhe shi 	我這是	c=1 d=0.0593087 t=15434
wo zhe yang 	我這樣	c=1 d=1 t=12205
wo zhen 	我真	c=1 d=1.23217e-15 t=15434
wo zhen de 	我真的	c=6 d=3.42298e-06 t=15434
wo zhen de shi 	我真的是	c=1 d=1 t=11658
wo zhen shi 	我真是	c=2 d=1.63343e-08 t=15434
wo zheng ge 	我整個	c=1 d=1.37521e-13 t=15434
wo zheng tian 	我整天	c=2 d=1.0066 t=12546
wo zhi 	我只	c=0 d=0.00247235 t=15434
wo zhi dao 	我知道	c=2 d=1 t=13099
wo zhi dia 	我只嗲	c=1 d=5.92563e-21 t=15434
wo zhi fu ze 	我只負責	c=1 d=0.0248475 t=15434
wo zhi jie 	我直接	c=6 d=1.03684e-12 t=15434
wo zhi neng 	我只能	c=1 d=4.61018e-09 t=15434
wo zhi neng shuo 	我只能說	c=5 d=1.00064 t=11194
wo zhi shi 	我只是	c=3 d=1.00021 t=12560
wo zhi xiang 	我只想	c=1 d=0.0263839 t=15434
wo zhu yao 	我主要	c=1 d=2.65297e-08 t=15434
wo zi ji 	我自己	c=5 d=0.224249 t=15434
wo zi ji kan 	我自己看	c=1 d=1 t=14019
wo zui ka de 	我最卡的	c=1 d=2.05157e-13 t=15434
wo zuo de 	我做的	c=1 d=0.17552 t=15434
wo zuo le 	我做了	c=1 d=1 t=14070
wo zuo tian 	我昨天	c=1 d=1.66728e-14 t=15434
wo zuo wen 	我作文	c=1 d=1 t=14616
wu 	無	c=6 d=1.02462 t=15434
wu 	物	c=3 d=0.301194 t=15434
wu 	誤	c=3 d=0.0385808 t=15434
wu bi 	無比	c=1 d=5.73175e-12 t=15434
wu bu 	無不	c=0 d=0.1 t=11966
wu bu ren wo 	無不人我	c=1 d=1 t=11967
wu chan zhe 	無產者	c=1 d=1 t=9123
wu chu 	無處	c=1 d=1 t=1949
wu duan 	無端	c=1 d=1 t=3
wu fa 	無法	c=11 d=0.143704 t=15434
wu fa jin ru 	無法進入	c=1 d=1 t=438
wu fa ke long 	無法克隆	c=1 d=1 t=4236
wu fa tiao 	無法挑	c=1 d=1 t=2498
wu fa yong 	無法用	c=1 d=0.465334 t=15434
wu fei 	無非	c=1 d=2.45067e-16 t=15434
wu gu 	無故	c=1 d=4.37997e-24 t=15434
wu gu 	無辜	c=1 d=3.18441e-09 t=15434
wu gua 	無瓜	c=2 d=1.48432 t=7821
wu guan 	無關	c=0 d=2.00439e-05 t=15434
wu guan le 	無關了	c=1 d=0.000201444 t=15434
wu guan xi 	無關係	c=1 d=4.7211e-24 t=15434
wu han dui 	武漢隊	c=1 d=0.715338 t=15434
wu hu 	蕪湖	c=1 d=3.92306e-22 t=15434
wu hua 	物化	c=0 d=4.83239e-05 t=15434
wu li 	物理	c=6 d=8.31812e-11 t=15434
wu liao 	無聊	c=5 d=1.21079 t=10284
wu long cha 	烏龍茶	c=2 d=1.99005 t=15372
wu nai 	無奈	c=1 d=1.78939e-22 t=15434
wu nao 	無腦	c=1 d=0.00571306 t=15434
wu neng 	無能	c=1 d=8.28509e-23 t=15434
wu shi 	無視	c=1 d=1 t=15007
wu suo wei 	無所謂	c=1 d=7.87164e-10 t=15434
wu suo wei de 	無所謂的	c=1 d=1 t=11703
wu suo wei le 	無所謂了	c=1 d=9.64425e-16 t=15434
wu xian 	無線	c=4 d=1.0076 t=4110
wu xian 	無限	c=1 d=4.40807e-11 t=15434
wu xiu 	午休	c=1 d=1 t=6951
wu xu 	無序	c=1 d=1 t=1933
wu yi yi 	無意義	c=2 d=6.72742e-14 t=15434
wu yong 	無用	c=1 d=1 t=4190
wu yu 	物語	c=2 d=0.201071 t=15434
wu yuan 	無緣	c=1 d=4.35813e-24 t=15434
wu zheng fu 	無政府	c=2 d=1.8825 t=10924
wu zhi 	物質	c=3 d=2.76013 t=2850
wu zhi zhuan sheng 	無職轉生	c=1 d=6.18027e-16 t=15434
xi 	吸	c=3 d=0.245367 t=15434
xi 	希	c=1 d=0.246597 t=15434
xi 	西	c=2 d=0.244143 t=15434
xi 	錫	c=3 d=1.54576e-20 t=15434
xi ai 	喜愛	c=1 d=2.88932e-12 t=15434
xi guan 	習慣	c=1 d=1.00813e-07 t=15434
xi huan 	喜歡	c=15 d=0.138174 t=15434
xi jie 	細節	c=1 d=5.90329e-06 t=15434
xi jun 	細菌	c=1 d=1 t=6216
xi la 	希臘	c=2 d=1.7827 t=2726
xi lan 	錫蘭	c=1 d=1.00672e-20 t=15434
xi lie 	系列	c=1 d=2.06649e-10 t=15434
xi shu 	係數	c=1 d=1 t=4086
xi su 	習俗	c=1 d=1 t=10334
xi tong 	系統	c=15 d=0.849684 t=15434
xi wang 	希望	c=6 d=7.12398e-11 t=15434
xi wang neng 	希望能	c=1 d=1 t=7062
xi yin 	吸引	c=1 d=1 t=7975
xi yue 	喜悅	c=1 d=1 t=2691
xia 	下	c=29 d=1.06012 t=15434
xia 	俠	c=1 d=1 t=798
xia 	夏	c=1 d=4.64449e-08 t=15434
xia 	瞎	c=6 d=0.15259 t=15434
xia ba 	下吧	c=1 d=1 t=2062
xia ba 	下巴	c=1 d=0.0884781 t=15434
xia bo 	下波	c=1 d=1 t=11241
xia chang 	下場	c=1 d=9.40453e-14 t=15434
xia che 	瞎扯	c=1 d=1.64586e-09 t=15434
xia de 	下的	c=3 d=0.1764 t=15434
xia gao 	瞎搞	c=1 d=1 t=5037
xia ge 	下個	c=3 d=0.481909 t=15434
xia gui 	下跪	c=1 d=1 t=12496
xia guo 	下過	c=1 d=2.82624e-17 t=15434
xia hao 	下好	c=2 d=0.000531398 t=15434
xia hao le 	下好了	c=1 d=1.23536e-16 t=15434
xia jiang 	下降	c=1 d=4.29704e-05 t=15434
xia jiao 	下腳	c=1 d=9.10767e-19 t=15434
xia jie 	下屆	c=1 d=1 t=4052
xia ke 	下課	c=2 d=0.100011 t=11238
xia ke le 	下課了	c=1 d=1 t=11239
xia lai 	下來	c=1 d=0.000523486 t=15434
xia le 	下了	c=1 d=7.43748e-18 t=15434
xia le ge 	下了個	c=1 d=1 t=6196
xia lou 	下樓	c=1 d=0.00588705 t=15434
xia mian 	下面	c=1 d=0.000668817 t=15434
xia shan 	下山	c=2 d=1.93707 t=15241
xia shui dao 	下水道	c=1 d=1 t=4101
xia shuo 	瞎說	c=2 d=1 t=12985
xia wan 	下完	c=1 d=0.585669 t=15434
xia wu 	下午	c=3 d=0.192788 t=15434
xia xian 	下線	c=1 d=1 t=11656
xia xue 	下雪	c=1 d=1 t=14576
xia xue le 	下雪了	c=1 d=1 t=10619
xia yi miao 	下一秒	c=1 d=1 t=11750
xia zai 	下載	c=8 d=0.492418 t=15434
xia zai de 	下載的	c=1 d=1 t=4185
xia zai le 	下載了	c=1 d=1 t=11083
xia zhou 	下週	c=1 d=7.42989e-06 t=15434
xia zi 	瞎子	c=1 d=5.29197e-14 t=15434
xian 	先	c=9 d=0.563628 t=15434
xian 	弦	c=1 d=1 t=8116
xian 	現	c=2 d=0.565173 t=15434
xian 	線	c=3 d=9.38924e-21 t=15434
xian 	縣	c=1 d=1 t=10430
xian 	閒	c=2 d=1 t=9935
xian ba 	先把	c=1 d=3.71766e-07 t=15434
xian chang 	現場	c=1 d=4.93588e-18 t=15434
xian chu 	顯出	c=1 d=0.00298248 t=15434
xian dai 	現代	c=2 d=2.58703e-06 t=15434
xian de 	閒得	c=1 d=1 t=10107
xian de 	顯得	c=4 d=0.0133171 t=15434
xian fa 	先發	c=1 d=0.0439369 t=15434
xian jian 	仙劍	c=1 d=9.22144e-18 t=15434
xian jue 	先決	c=1 d=4.01131e-19 t=15434
xian ka 	顯卡	c=4 d=0.603506 t=15434
xian ka qu dong 	顯卡驅動	c=1 d=1 t=4157
xian kan 	先看	c=1 d=0.618783 t=15434
xian lu 	線路	c=4 d=1.34899 t=15434
xian qian 	先前	c=1 d=1 t=3145
xian qu 	先去	c=2 d=2.37251e-17 t=15434
xian ran 	顯然	c=1 d=1 t=13656
xian shen 	現身	c=1 d=0.0792617 t=15434
xian sheng 	先生	c=1 d=1 t=719
xian shi 	現實	c=3 d=1 t=13844
xian shi ping 	顯示屏	c=1 d=5.61539e-06 t=15434
xian shi qi 	顯示器	c=1 d=1 t=259
xian tian 	先天	c=1 d=1.18878e-05 t=15434
xian xia 	線下	c=1 d=0.247833 t=15434
xian xiang 	現象	c=7 d=0.000205513 t=15434
xian xing 	現行	c=1 d=2.00958e-05 t=15434
xian yao 	先要	c=1 d=1 t=14080
xian yong 	先用	c=1 d=1 t=4486
xian yu 	鹹魚	c=5 d=0.690734 t=15434
xian zai 	現在	c=53 d=0.891366 t=15434
xian zai rang 	現在讓	c=1 d=1 t=7002
xian zai wo 	現在我	c=1 d=1 t=9493
xian zai yi jing 	現在已經	c=1 d=1 t=7695
xian zai zai 	現在在	c=1 d=1 t=4448
xian zhe 	賢哲	c=1 d=0.0642483 t=15434
xiang 	像	c=21 d=0.371025 t=15434
xiang 	向	c=2 d=0.0212797 t=15434
xiang 	想	c=21 d=0.136014 t=15434
xiang 	相	c=1 d=1 t=6381
xiang 	響	c=1 d=1 t=13942
xiang 	香	c=2 d=0.690734 t=15434
xiang ban fa 	想辦法	c=2 d=1.0513 t=14855
xiang dang yu 	相當於	c=2 d=1 t=11837
xiang de 	想得	c=1 d=0.0614212 t=15434
xiang fa 	想法	c=2 d=1.01143e-16 t=15434
xiang gang 	香港	c=2 d=1.96079 t=2964
xiang gao 	想搞	c=1 d=1 t=5723
xiang ge 	像個	c=1 d=2.6e-06 t=15434
xiang ji 	相機	c=4 d=0.481909 t=15434
xiang jian 	鄉間	c=1 d=1 t=3985
xiang jin 	想盡	c=1 d=8.45246e-23 t=15434
xiang jin ban fa 	想盡辦法	c=1 d=0.280832 t=15434
xiang kan 	想看	c=1 d=0.554327 t=15434
xiang le xiang 	想了想	c=1 d=1 t=7090
xiang mai 	想買	c=0 d=0.1 t=2190
xiang ni 	像你	c=1 d=1 t=11710
xiang qi 	想起	c=0 d=7.29269e-23 t=15434
xiang qi le 	想起了	c=2 d=1.4844e-21 t=15434
xiang qian 	向前	c=1 d=1 t=4317
xiang qing 	詳情	c=1 d=1.30725e-05 t=15434
xiang rang ta 	想讓他	c=1 d=1 t=462
xiang sha 	想啥	c=2 d=1.41101e-06 t=15434
xiang sha ne 	想啥呢	c=1 d=4.021e-18 t=15434
xiang shou 	享受	c=0 d=0.000388746 t=15434
xiang shui wei 	香水味	c=1 d=1 t=3905
xiang si 	想死	c=1 d=2.80393e-12 t=15434
xiang si 	相似	c=2 d=7.60348e-13 t=15434
xiang tu 	想吐	c=1 d=6.76689e-24 t=15434
xiang wan 	想玩	c=0 d=1.06072e-18 t=15434
xiang wan de hua 	想玩的話	c=1 d=1.06604e-17 t=15434
xiang wo 	向我	c=1 d=5.66585e-23 t=15434
xiang xi can shu 	詳細參數	c=1 d=1 t=4164
xiang xiang 	想像	c=3 d=0.107528 t=15434
xiang xiang 	想想	c=1 d=1 t=11004
xiang xiao 	想笑	c=1 d=3.58919e-05 t=15434
xiang xin 	相信	c=5 d=1 t=14736
xiang ying 	相應	c=1 d=6.48257e-19 t=15434
xiang zhe 	想着	c=1 d=5.22935e-21 t=15434
xiang zhi dao 	想知道	c=1 d=5.16571e-24 t=15434
xiang zi 	箱子	c=1 d=1 t=3506
xiao 	小	c=16 d=0.650509 t=15434
xiao 	笑	c=7 d=0.519442 t=15434
xiao 	肖	c=1 d=1 t=15233
xiao cheng xu 	小程序	c=5 d=1 t=7476
xiao chou 	小丑	c=2 d=0.222017 t=15434
xiao chu 	消除	c=1 d=0.256661 t=15434
xiao chuan 	笑川	c=1 d=1 t=9796
xiao dui 	小隊	c=1 d=1 t=13340
xiao er 	小兒	c=1 d=8.96139e-05 t=15434
xiao fang 	校方	c=1 d=1 t=10762
xiao fei 	小飛	c=0 d=0.1 t=691
xiao fei 	消費	c=2 d=0.140858 t=15434
xiao fei ji 	小飛機	c=1 d=1 t=692
xiao fei pin 	消費品	c=1 d=1 t=14682
xiao fei zhe 	消費者	c=2 d=1.99005 t=8368
xiao gui 	小鬼	c=6 d=0.00447164 t=15434
xiao guo 	效果	c=1 d=0.293758 t=15434
xiao hai 	小孩	c=2 d=1 t=12235
xiao hai zi 	小孩子	c=1 d=1 t=2158
xiao hao 	小號	c=1 d=5.92361e-17 t=15434
xiao hei 	小黑	c=3 d=0.852144 t=15434
xiao hua 	硝化	c=1 d=1 t=6215
xiao hua 	笑話	c=2 d=1 t=14795
xiao huo jian 	小火箭	c=1 d=1 t=1691
xiao jing 	孝敬	c=1 d=1.54759e-20 t=15434
xiao le 	小了	c=0 d=0.00218184 t=15434
xiao li 	效力	c=2 d=3.37202e-06 t=15434
xiao lian 	笑臉	c=2 d=1.99501 t=9518
xiao long 	小龍	c=0 d=0.1 t=9093
xiao lv 	效率	c=1 d=0.0165727 t=15434
xiao mao 	小貓	c=1 d=0.017953 t=15434
xiao mi 	小米	c=2 d=0.980199 t=15434
xiao nv hai 	小女孩	c=1 d=1 t=2297
xiao qu 	小區	c=2 d=1.99501 t=15211
xiao quan zi 	小圈子	c=1 d=2.79955e-23 t=15434
xiao sheng 	小生	c=1 d=1 t=4812
xiao shi 	小時	c=6 d=0.158025 t=15434
xiao shi 	消失	c=2 d=1.00018 t=15050
xiao shi hou 	小時候	c=2 d=4.65872e-24 t=15434
xiao si 	笑死	c=8 d=0.017953 t=15434
xiao si wo le 	小死我了	c=1 d=1 t=11168
xiao wen ti 	小問題	c=1 d=1 t=1575
xiao xi 	消息	c=7 d=0.000248576 t=15434
xiao xian 	小鮮	c=1 d=2.41796e-05 t=15434
xiao xin 	小新	c=10 d=7.57543 t=598
xiao xue 	小學	c=2 d=1.00121 t=9695
xiao xue sheng 	小學生	c=1 d=1 t=3535
xiao yang 	小羊	c=2 d=1.73183e-12 t=15434
xiao yu 	小魚	c=0 d=6.14526e-09 t=15434
xiao yu ban 	小魚板	c=1 d=6.17606e-08 t=15434
xiao zhang 	校長	c=1 d=0.327915 t=15434
xiao zhong 	小衆	c=3 d=0.000167052 t=15434
xie 	些	c=9 d=0.145768 t=15434
xie 	寫	c=19 d=0.537944 t=15434
xie 	斜	c=2 d=1.96561 t=15121
xie 	鞋	c=2 d=1.93239 t=14690
xie cheng 	寫成	c=1 d=1 t=8325
xie dao 	寫到	c=3 d=0.0465681 t=15434
xie de 	寫的	c=2 d=2.19353e-06 t=15434
xie le 	寫了	c=1 d=1 t=11688
xie le 	謝了	c=2 d=5.91857e-07 t=15434
xie lun 	血輪	c=1 d=7.39182e-21 t=15434
xie lun yan 	血輪眼	c=1 d=4.05231e-21 t=15434
xie ne 	寫呢	c=1 d=3.82555e-20 t=15434
xie sha 	寫啥	c=1 d=1 t=14979
xie tiao 	協調	c=1 d=1 t=7063
xie wan 	寫完	c=1 d=1 t=4713
xie xie 	謝謝	c=8 d=1.51472 t=15434
xie xie le 	謝謝了	c=1 d=1 t=5806
xie xie ni 	謝謝你	c=4 d=2.64612e-07 t=15434
xie ya 	血壓	c=1 d=7.32301e-12 t=15434
xie yi 	協議	c=1 d=1 t=2544
xie zai 	卸載	c=1 d=4.68463e-21 t=15434
xie zhao 	寫照	c=1 d=1 t=11484
xie zhe 	寫着	c=1 d=1 t=13826
xie zuo ye 	寫作業	c=2 d=0.0368832 t=15434
xin 	信	c=1 d=1 t=12279
xin 	心	c=8 d=0.00780817 t=15434
xin 	新	c=4 d=0.112478 t=15434
xin 	欣	c=1 d=2.33075e-14 t=15434
xin an li de 	心安理得	c=1 d=4.23811e-19 t=15434
xin chu 	新出	c=1 d=8.17451e-12 t=15434
xin dao 	信道	c=1 d=1 t=7541
xin de 	新的	c=1 d=2.93149e-06 t=15434
xin de me 	新的麼	c=1 d=1 t=7294
xin dong fang 	新東方	c=1 d=1.05235e-12 t=15434
xin gong neng 	新功能	c=1 d=2.43298e-19 t=15434
xin jia po 	新加坡	c=1 d=1 t=2957
xin jian 	新建	c=1 d=1 t=635
xin lai 	心來	c=1 d=1 t=904
xin li 	心理	c=4 d=0.000332125 t=15434
xin li 	心裏	c=1 d=1 t=11669
xin li xue 	心理學	c=1 d=1 t=12862
xin nao 	心腦	c=2 d=1.98511 t=6590
xin pian 	芯片	c=4 d=1.66348e-20 t=15434
xin qing 	心情	c=2 d=0.00104368 t=15434
xin qun 	新羣	c=1 d=1 t=11177
xin shi ji 	新世紀	c=1 d=1 t=6234
xin shou 	新手	c=1 d=1 t=2910
xin si 	心思	c=1 d=1 t=6051
xin tai 	心態	c=3 d=8.67852e-10 t=15434
xin tong 	心痛	c=1 d=1 t=9274
xin wen hua 	新文化	c=1 d=3.34767e-09 t=15434
xin xi 	信息	c=7 d=0.138743 t=15434
xin xian 	新鮮	c=1 d=1.57505e-21 t=15434
xin xue 	心血	c=1 d=1 t=7223
xin yong 	信用	c=1 d=1 t=7565
xin yong hu 	新用戶	c=1 d=1 t=10484
xin yuan 	心願	c=1 d=1 t=3788
xin zhong 	心中	c=1 d=1 t=9148
xing 	性	c=17 d=0.000141955 t=15434
xing 	星	c=1 d=1 t=2099
xing 	行	c=24 d=0.285076 t=15434
xing 	醒	c=1 d=2.51921e-17 t=15434
xing a 	行啊	c=3 d=9.54016e-06 t=15434
xing ba 	行吧	c=32 d=0.99416 t=15434
xing ba ke 	星巴克	c=1 d=5.87585e-10 t=15434
xing cheng de 	形成的	c=1 d=1 t=7343
xing cun 	倖存	c=1 d=1 t=7551
xing dong 	行動	c=1 d=1 t=7277
xing fen 	興奮	c=3 d=0.262621 t=15434
xing hao 	型號	c=1 d=0.467666 t=15434
xing ji 	星際	c=0 d=0.1 t=2145
xing ji lian bang 	星際聯邦	c=1 d=1 t=2146
xing le 	行了	c=1 d=1.16061e-17 t=15434
xing le 	醒了	c=1 d=1 t=14265
xing lei 	行蕾	c=1 d=1 t=4789
xing neng 	性能	c=2 d=0.0018734 t=15434
xing qi 	星期	c=1 d=1 t=4941
xing qi 	興起	c=1 d=6.28349e-05 t=15434
xing qi liu 	星期六	c=1 d=1 t=11460
xing qin 	性侵	c=1 d=1.11856e-24 t=15434
xing qu 	興趣	c=1 d=1.49696e-11 t=15434
xing qu xiang 	性取向	c=1 d=1.02159e-16 t=15434
xing rong 	形容	c=2 d=1.74569 t=3913
xing shi 	形式	c=6 d=7.03587e-12 t=15434
xing wei 	行爲	c=5 d=0.0219824 t=15434
xing wu 	醒悟	c=1 d=0.123687 t=15434
xing ze 	刑責	c=0 d=0.1 t=5435
xing ze hao 	刑責號	c=1 d=1 t=5436
xing zhi 	性質	c=3 d=8.42686e-24 t=15434
xing zhi de 	性質的	c=2 d=5.32001e-24 t=15434
xing zuo 	星座	c=2 d=1 t=11592
xiong 	兄	c=1 d=1 t=5740
xiong 	雄	c=1 d=1 t=14843
xiong di 	兄弟	c=2 d=0.0939493 t=15434
xiong di me 	兄弟麼	c=1 d=1 t=14828
xiong di men 	兄弟們	c=7 d=0.67368 t=15434
xiu 	休	c=1 d=1 t=8609
xiu 	修	c=5 d=5.60184e-07 t=15434
xiu 	秀	c=1 d=1 t=2175
xiu chi 	羞恥	c=2 d=2.25393e-22 t=15434
xiu fu 	修復	c=1 d=1 t=202
xiu gai 	修改	c=2 d=1 t=4322
xiu hao 	修好	c=1 d=2.26888e-21 t=15434
xiu kui 	羞愧	c=1 d=1 t=14085
xiu se 	羞澀	c=2 d=1.7827 t=12375
xiu xi 	休息	c=7 d=0.000199439 t=15434
xiu xian 	休閒	c=2 d=2.33046e-20 t=15434
xiu xiu 	修修	c=1 d=5.28191e-21 t=15434
xu 	許	c=6 d=3.28432e-08 t=15434
xu chuan 	續傳	c=2 d=1.9802 t=5607
xu du 	虛度	c=1 d=1 t=12137
xu duo 	許多	c=1 d=1 t=3657
xu fei 	續費	c=1 d=5.68747e-09 t=15434
xu hang 	續航	c=1 d=1 t=9255
xu hao 	徐浩	c=1 d=1 t=5459
xu jia 	虛假	c=6 d=4.25157 t=13548
xu ni 	虛擬	c=11 d=1 t=10968
xu wei 	虛僞	c=3 d=2.06707 t=12559
xu wei de 	虛僞的	c=2 d=1.89137 t=12358
xu wu 	虛無	c=1 d=1 t=1866
xu xie 	續寫	c=1 d=1 t=5198
xu yan 	序言	c=1 d=1 t=1252
xu yao 	需要	c=14 d=0.261759 t=15434
xuan 	選	c=1 d=6.1009e-11 t=15434
xuan chuan 	宣傳	c=2 d=1 t=9032
xuan de 	選的	c=0 d=0.1 t=9180
xuan xiang 	選項	c=2 d=1.9802 t=6647
xuan xie 	宣泄	c=1 d=0.028297 t=15434
xuan xue 	玄學	c=1 d=1 t=873
xuan yan 	宣言	c=1 d=1 t=11846
xuan yao 	炫耀	c=3 d=2.74281e-19 t=15434
xuan ze 	選擇	c=7 d=1.03703e-16 t=15434
xuan zhong 	選中	c=1 d=2.34084e-06 t=15434
xuan zhuan 	旋轉	c=1 d=0.0893673 t=15434
xue 	學	c=22 d=0.709021 t=15434
xue 	血	c=1 d=1 t=11769
xue 	雪	c=2 d=1.99501 t=14571
xue de 	學得	c=1 d=1 t=11694
xue de 	學的	c=1 d=1.595e-22 t=15434
xue dian 	學點	c=0 d=2.14119e-17 t=15434
xue dian sha 	學點啥	c=1 d=2.15192e-16 t=15434
xue fei 	學費	c=1 d=1 t=3853
xue guan 	血管	c=2 d=1.98511 t=6591
xue hui 	學會	c=1 d=0.138761 t=15434
xue ji ka 	學籍卡	c=1 d=0.66034 t=15434
xue le 	削了	c=1 d=1 t=12267
xue le 	學了	c=1 d=1 t=12268
xue mei 	雪梅	c=1 d=2.20565e-12 t=15434
xue nian 	學年	c=1 d=1 t=5169
xue qi 	學期	c=1 d=5.1782e-23 t=15434
xue sheng 	學生	c=4 d=0.336216 t=15434
xue sheng dao da ri ben hou 	學生到達日本後	c=1 d=1 t=3842
xue sheng ka 	學生卡	c=2 d=2.00668e-08 t=15434
xue xi 	學習	c=10 d=0.0214936 t=15434
xue xi le 	學習了	c=1 d=1 t=6052
xue xi ne 	學習呢	c=1 d=3.56752e-22 t=15434
xue xiao 	學校	c=37 d=0.1338 t=15434
xue zhang 	學長	c=1 d=1 t=2567
xun 	尋	c=1 d=3.18766e-21 t=15434
xun 	訊	c=1 d=3.7363e-07 t=15434
xun huan 	循環	c=6 d=2.24619 t=1853
xun lei 	迅雷	c=2 d=1 t=7563
xun lian 	訓練	c=2 d=0.190139 t=15434
xun su 	迅速	c=1 d=1 t=7108
xun wei 	尋味	c=1 d=1 t=10982
xun zhao 	尋找	c=3 d=1 t=13982
ya 	亞	c=3 d=2.53886 t=2839
ya 	呀	c=3 d=2.39438e-16 t=15434
ya 	壓	c=3 d=9.12457e-06 t=15434
ya 	雅	c=1 d=4.14995e-07 t=15434
ya chuang 	牙牀	c=0 d=3.19156e-07 t=15434
ya gen 	壓根	c=1 d=4.19237e-09 t=15434
ya jing 	雅靜	c=2 d=6.68975e-15 t=15434
ya li 	壓力	c=6 d=0.0605242 t=15434
ya li shan da 	亞歷山大	c=1 d=1 t=5594
ya li shi duo de 	亞里士多德	c=2 d=1.00078 t=5601
ya suo 	壓縮	c=3 d=1 t=10311
ya suo bao 	壓縮包	c=1 d=1 t=3311
ya yi 	壓抑	c=2 d=1.97531 t=12924
ya zhi 	壓制	c=1 d=1 t=2687
yan 	演	c=1 d=1 t=12964
yan 	燕	c=1 d=1 t=319
yan 	眼	c=1 d=7.42691e-21 t=15434
yan chi 	延遲	c=5 d=0.000724521 t=15434
yan ci 	言辭	c=1 d=1 t=2698
yan jiang 	岩漿	c=1 d=1 t=3749
yan jiang gao 	演講稿	c=1 d=1 t=3747
yan jiao 	燕郊	c=1 d=1 t=311
yan jie mao 	眼睫毛	c=1 d=1 t=7010
yan jing 	眼睛	c=1 d=1 t=7008
yan jiu 	研究	c=4 d=0.794534 t=15434
yan li 	眼裏	c=2 d=1 t=13293
yan lun 	言論	c=2 d=0.010889 t=15434
yan se 	顏色	c=3 d=5.7337e-16 t=15434
yan shan 	燕山	c=1 d=1 t=309
yan shi 	掩飾	c=2 d=0.00775834 t=15434
yan shi 	演示	c=1 d=7.66659e-22 t=15434
yan shuo 	言說	c=1 d=1 t=12594
yan xu 	延續	c=1 d=1.03865e-05 t=15434
yan yao shui 	眼藥水	c=1 d=1 t=4176
yan yu 	言語	c=0 d=5.60661e-18 t=15434
yan yu hao 	言語好	c=1 d=5.63472e-17 t=15434
yan zheng 	驗證	c=2 d=1.99501 t=11046
yan zheng ma 	驗證碼	c=1 d=1 t=4605
yan zhong 	嚴重	c=2 d=8.85685e-15 t=15434
yan zhong le 	嚴重了	c=1 d=1 t=9424
yang 	楊	c=4 d=0.0034562 t=15434
yang 	樣	c=3 d=8.05105e-10 t=15434
yang 	陽	c=1 d=1 t=423
yang 	養	c=2 d=0.161838 t=15434
yang chang hui 	楊昌輝	c=1 d=0.0347353 t=15434
yang cong 	洋蔥	c=1 d=1.07342e-10 t=15434
yang de 	養的	c=1 d=3.72729e-08 t=15434
yang guang 	陽光	c=1 d=1 t=7116
yang le 	養了	c=1 d=1 t=2340
yang mao 	養貓	c=1 d=0.0185924 t=15434
yang mou 	楊某	c=1 d=1.6152e-23 t=15434
yang qun 	羊羣	c=6 d=4.32289 t=13602
yang sheng qi 	揚聲器	c=1 d=2.58299e-17 t=15434
yang yang 	洋洋	c=1 d=2.97013e-13 t=15434
yang zi 	樣子	c=2 d=0.057837 t=15434
yao 	咬	c=1 d=1 t=2401
yao 	藥	c=1 d=1.70125e-16 t=15434
yao 	要	c=35 d=1.31747 t=15434
yao 	邀	c=2 d=0.0678809 t=15434
yao an 	要按	c=1 d=1 t=3426
yao ba 	要把	c=1 d=3.08114e-09 t=15434
yao ba wo 	要把我	c=1 d=6.14735e-12 t=15434
